Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.11-192.168.77.21-2814-80-6,192.168.77.11,2814,192.168.77.21,80,6,02/04/2025 01:02:52 PM,57,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35087.71929824561,57.0,0.0,57.0,57.0,0,0,0,0,0,57.0,57.0,0.0,57.0,57.0,0,0,0,0,0,40,0.0,35087.71929824561,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-4321-80-6,192.168.77.11,4321,192.168.77.21,80,6,02/04/2025 01:02:54 PM,4861743,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227501947346868,1620581.0,2806871.4721043073,4861677.0,32.0,0,0,0,0,0,4861743.0,2430871.5,3437723.3604251086,4861709.0,34.0,0,0,0,0,20,60,0.2056875486836717,0.6170626460510151,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-4482-80-6,192.168.77.11,4482,192.168.77.21,80,6,02/04/2025 01:02:54 PM,90,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22222.222222222223,90.0,0.0,90.0,90.0,0,0,0,0,0,90.0,90.0,0.0,90.0,90.0,0,0,0,0,0,40,0.0,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-2380-80-6,192.168.77.11,2380,192.168.77.21,80,6,02/04/2025 01:02:52 PM,35,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57142.857142857145,35.0,0.0,35.0,35.0,0,0,0,0,0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,40,0.0,57142.857142857145,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-2972-80-6,192.168.77.11,2972,192.168.77.21,80,6,02/04/2025 01:02:52 PM,64,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0,0,0,0,0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,40,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-49238-80-6,192.168.77.11,49238,192.168.77.21,80,6,02/04/2025 01:02:56 PM,46,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43478.260869565216,46.0,0.0,46.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,0,0,0,0,0,40,0.0,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-2975-80-6,192.168.77.11,2975,192.168.77.21,80,6,02/04/2025 01:02:52 PM,65,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,0,0,0,0,0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,40,0.0,30769.230769230773,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-63732-80-6,192.168.77.11,63732,192.168.77.21,80,6,02/04/2025 01:02:59 PM,203,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9852.216748768473,203.0,0.0,203.0,203.0,0,0,0,0,0,203.0,203.0,0.0,203.0,203.0,0,0,0,0,0,40,0.0,9852.216748768473,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-3552-80-6,192.168.77.11,3552,192.168.77.21,80,6,02/04/2025 01:02:53 PM,112,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17857.14285714286,112.0,0.0,112.0,112.0,0,0,0,0,0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,40,0.0,17857.14285714286,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-4903-80-6,192.168.77.11,4903,192.168.77.21,80,6,02/04/2025 01:02:55 PM,208,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9615.384615384615,208.0,0.0,208.0,208.0,0,0,0,0,0,208.0,208.0,0.0,208.0,208.0,0,0,0,0,0,40,0.0,9615.384615384615,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
