No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
3506,31:40.9,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3468#19] 49961  >  80 [ACK] Seq=879 Ack=145926 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.90E-05,54,0
3507,31:40.9,199.232.210.172,192.168.77.21,TCP,1514,"80  >  49961 [PSH, ACK] Seq=208705 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000351,1514,0
3508,31:40.9,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3468#20] 49961  >  80 [ACK] Seq=879 Ack=145926 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.30E-05,54,0
3509,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=145926 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.085572,1514,0
3510,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=147386 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.30E-05,54,0
3511,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=147386 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000419,1514,0
3512,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=148846 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.00E-05,54,0
3513,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=148846 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001423,1514,0
3514,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=150306 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000178,54,0
3515,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=150306 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000187,1514,0
3516,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.50E-05,54,0
3517,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=151766 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001453,1514,0
3518,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#1] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.50E-05,54,0
3519,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=153226 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000366,1514,0
3520,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#2] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.50E-05,54,0
3521,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=154686 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001675,1514,0
3522,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#3] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.20E-05,54,0
3523,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=156146 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000355,1514,0
3524,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#4] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.50E-05,54,0
3525,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=157606 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001539,1514,0
3526,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#5] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.00E-05,54,0
3527,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=159066 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000421,1514,0
3528,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#6] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.80E-05,54,0
3529,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=160526 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001864,1514,0
3530,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#7] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.50E-05,54,0
3531,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=161986 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000516,1514,0
3532,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#8] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.00E-05,54,0
3533,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=163446 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002096,1514,0
3534,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#9] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.40E-05,54,0
3535,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Spurious Retransmission] 80  >  49961 [ACK] Seq=164906 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00039,1514,0
3536,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3516#10] 49961  >  80 [ACK] Seq=879 Ack=166366 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.50E-05,54,0
3537,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Fast Retransmission] 80  >  49961 [ACK] Seq=166366 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.003597,1514,0
3538,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=167826 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.80E-05,54,0
3539,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=167826 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000317,1514,0
3540,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=169286 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.80E-05,54,0
3541,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=169286 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001972,1514,0
3542,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=170746 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.90E-05,54,0
3543,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=170746 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.0005,1514,0
3544,31:41.0,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.60E-05,54,0
3545,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=182426 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001364,1514,0
3546,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#1] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.90E-05,54,0
3547,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=183886 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000292,1514,0
3548,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#2] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.30E-05,54,0
3549,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=185346 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001832,1514,0
3550,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#3] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,7.10E-05,54,0
3551,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=186806 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000307,1514,0
3552,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#4] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.70E-05,54,0
3553,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=188266 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001554,1514,0
3554,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#5] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.00E-05,54,0
3555,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=189726 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000324,1514,0
3556,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#6] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.90E-05,54,0
3557,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=191186 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00151,1514,0
3558,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#7] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.80E-05,54,0
3559,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=192646 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000303,1514,0
3560,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#8] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,2.80E-05,54,0
3561,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=194106 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001813,1514,0
3562,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#9] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000116,54,0
3563,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=195566 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000272,1514,0
3564,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#10] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.50E-05,54,0
3565,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=197026 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00213,1514,0
3566,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#11] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.00E-05,54,0
3567,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=198486 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000577,1514,0
3568,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#12] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.00E-05,54,0
3569,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=199946 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.003407,1514,0
3570,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#13] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.50E-05,54,0
3571,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=201406 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000494,1514,0
3572,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#14] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.30E-05,54,0
3573,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=202866 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002078,1514,0
3574,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#15] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,6.20E-05,54,0
3575,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=204326 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000391,1514,0
3576,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#16] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,3.80E-05,54,0
3577,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=205786 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001345,1514,0
3578,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#17] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.40E-05,54,0
3579,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,[TCP Retransmission] 80  >  49961 [ACK] Seq=207246 Ack=879 Win=64240 Len=1460,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.0004,1514,0
3580,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#18] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,4.30E-05,54,0
3581,31:41.0,199.232.210.172,192.168.77.21,TCP,1513,"[TCP Retransmission] 80  >  49961 [PSH, ACK] Seq=208706 Ack=879 Win=64240 Len=1459",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001968,1513,0
3582,31:41.0,192.168.77.21,199.232.210.172,TCP,54,[TCP Dup ACK 3544#19] 49961  >  80 [ACK] Seq=879 Ack=172206 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,5.30E-05,54,0
3583,31:41.0,199.232.210.172,192.168.77.21,TCP,1514,"80  >  49961 [PSH, ACK] Seq=210165 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000468,1514,0
