Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.21-113.171.230.25-49896-443-6,192.168.77.21,49896,113.171.230.25,443,6,04/04/2025 03:53:17 PM,7981,2,4,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,12.0,3007.1419621601303,751.7854905400326,1596.2,2267.0343402780645,5389.0,35.0,545.0,545.0,0.0,545.0,545.0,7981.0,2660.333333333333,2499.213943089573,5424.0,559.0,0,0,0,0,40,80,250.59516351334418,501.19032702668835,0.0,24.0,3.428571428571429,9.071147352221454,82.28571428571428,0,0,1,0,1,0,0,0,2.0,4.0,0.0,6.0,0,0,0,0,0,0,2,0,4,24,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49891-443-6,192.168.77.21,49891,23.205.151.13,443,6,04/04/2025 03:53:16 PM,255284,4,7,1724.0,4060.0,1724.0,0.0,431.00000000000006,862.0,1460.0,0.0,580.0,731.209044437134,22657.119130066905,43.08926528885476,25528.399999999998,27576.543966848993,70318.0,60.0,224166.0,74722.0,33157.0864371404,109861.0,43987.0,211692.0,35282.0,30166.125107477757,74281.0,455.0,0,0,0,0,80,156,15.668823741401733,27.42044154745303,0.0,1724.0,481.99999999999994,722.8157064249126,522462.54545454547,0,1,0,0,0,0,0,0,1.0,525.8181818181819,431.0,580.0,0,0,0,0,0,0,4,1724,7,4060,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49892-443-6,192.168.77.21,49892,23.205.151.13,443,6,04/04/2025 03:53:16 PM,253585,4,7,1756.0,4061.0,1756.0,0.0,438.99999999999994,878.0,1460.0,0.0,580.1428571428571,731.3367734433133,22939.053966125757,43.37796005284224,25358.500000000004,33877.82315993097,88732.0,48.0,224068.0,74689.33333333333,13575.522543656774,89866.0,63703.0,164853.0,27475.5,32382.353458326652,76776.0,667.0,0,0,0,0,80,156,15.773803655578996,27.604156397263246,0.0,1756.0,484.74999999999994,727.9377002563787,529893.2954545454,0,1,0,0,0,0,0,0,1.0,528.8181818181819,439.0,580.1428571428571,0,0,0,0,0,0,4,1756,7,4061,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49893-443-6,192.168.77.21,49893,23.205.151.13,443,6,04/04/2025 03:53:16 PM,252843,4,7,1788.0,4060.0,1788.0,0.0,447.0,894.0,1460.0,0.0,580.0,731.209044437134,23128.977270480103,43.50525820370744,25284.3,35455.69329004551,101757.0,69.0,222382.0,74127.33333333333,35505.920750395046,111599.0,40984.0,214149.0,35691.5,43766.59971599348,101757.0,803.0,0,0,0,0,80,156,15.820093892257251,27.68516431145019,0.0,1788.0,487.3333333333333,732.9776547919058,537256.2424242423,0,1,0,0,0,0,0,0,1.0,531.6363636363636,447.0,580.0,0,0,0,0,0,0,4,1788,7,4060,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49894-443-6,192.168.77.21,49894,23.205.151.13,443,6,04/04/2025 03:53:16 PM,204151,3,4,2059.0,0.0,2059.0,0.0,686.3333333333333,1188.7642042614395,0.0,0.0,0.0,0.0,10085.671880127944,34.288345391401464,34025.16666666667,45576.909993621404,121234.0,83.0,169107.0,84553.5,51874.06057462631,121234.0,47873.0,168377.0,56125.66666666667,68611.56797751624,132826.0,590.0,0,0,0,0,60,96,14.695005167743483,19.59334022365798,0.0,2059.0,257.375,727.9664312315507,529935.125,0,1,0,0,0,0,0,0,1.0,294.14285714285717,686.3333333333334,0.0,0,0,0,0,0,0,3,2059,4,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49895-443-6,192.168.77.21,49895,23.205.151.13,443,6,04/04/2025 03:53:16 PM,203760,3,4,2027.0,0.0,2027.0,0.0,675.6666666666667,1170.2889956473714,0.0,0.0,0.0,0.0,9947.978013349039,34.35414212799372,33960.0,41601.035208273366,110672.0,343.0,157946.0,78973.0,44829.15571366474,110672.0,47274.0,171276.0,57092.0,63109.13272260997,125204.0,601.0,0,0,0,0,60,96,14.723203769140165,19.63093835885355,0.0,2027.0,253.375,716.652722732566,513591.125,0,1,0,0,0,0,0,0,1.0,289.57142857142856,675.6666666666666,0.0,0,0,0,0,0,0,3,2027,4,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49895-443-6,23.205.151.13,443,192.168.77.21,49895,6,04/04/2025 03:53:17 PM,46342,2,2,288.0,0.0,264.0,24.0,144.0,169.7056274847714,0.0,0.0,0.0,0.0,6214.664882827672,86.31479003927323,15447.333333333332,26026.09471921082,45497.0,75.0,845.0,845.0,0.0,845.0,845.0,45572.0,45572.0,0.0,45572.0,45572.0,0,0,0,0,40,40,43.15739501963662,43.15739501963662,0.0,264.0,57.6,115.84817650701282,13420.8,0,0,0,0,1,0,0,0,1.0,72.0,144.0,0.0,0,0,0,0,0,0,2,288,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
150.171.27.12-192.168.77.21-443-49904-6,192.168.77.21,49904,150.171.27.12,443,6,04/04/2025 03:53:17 PM,2521395,8,11,2416.0,6156.0,1785.0,0.0,302.0,638.6094268017032,1460.0,0.0,559.6363636363636,716.8101942253993,3399.70532185556,7.535511096040088,140077.5,375818.27999795007,1586731.0,25.0,2491791.0,355970.1428571428,559141.1665997024,1586731.0,1962.0,2108540.0,210854.0,518941.29929073434,1658781.0,233.0,0,0,0,0,160,236,3.1728467772800375,4.362664318760052,0.0,1785.0,428.59999999999997,668.6087991612058,447037.7263157895,0,1,0,0,0,0,0,0,1.0,451.1578947368421,302.0,559.6363636363636,0,0,0,0,0,0,8,2416,11,6156,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-23.205.151.13-49899-443-6,192.168.77.21,49899,23.205.151.13,443,6,04/04/2025 03:53:17 PM,3210940,7,11,1836.0,5776.0,1756.0,0.0,262.2857142857142,659.34050744809,1460.0,0.0,525.0909090909091,632.3586726764256,2370.6453561885305,5.605835051417965,188878.82352941178,590675.7349742787,2462023.0,0.0,3011954.0,501992.3333333333,963271.5108326762,2462023.0,39739.0,748885.0,74888.5,91198.87069872205,259161.0,0.0,0,0,0,0,140,236,2.1800469644403195,3.4257880869776454,0.0,1756.0,400.6315789473683,626.8097541010808,392890.4678362573,0,1,0,0,0,0,0,0,1.0,422.8888888888889,262.2857142857143,525.0909090909091,0,0,0,0,0,0,7,1836,11,5776,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-52.182.143.210-49897-443-6,192.168.77.21,49897,52.182.143.210,443,6,04/04/2025 03:53:17 PM,3270342,8,12,2320.0,7071.0,1737.0,0.0,290.0,619.2458547066977,1460.0,0.0,589.25,674.8956990124137,2871.5651145965776,6.115568341170435,172123.26315789475,373137.30450269644,1589969.0,46.0,2986634.0,426662.0,545375.8169907548,1589969.0,2085.0,3157649.0,287059.00000000006,488787.7517311578,1664274.0,399.0,0,0,0,0,160,256,2.4462273364681737,3.6693410047022605,0.0,1737.0,447.19047619047615,645.5387377259104,416720.26190476184,0,1,0,0,0,0,0,0,1.0,469.55,290.0,589.25,0,0,0,0,0,0,8,2320,12,7071,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-52.182.143.210-49901-443-6,192.168.77.21,49901,52.182.143.210,443,6,04/04/2025 03:53:17 PM,2918863,7,12,2384.0,6604.0,1769.0,0.0,340.5714285714286,670.2814973682965,1460.0,0.0,550.3333333333333,689.6610937572341,3079.281213266947,6.509383962179794,162159.05555555556,352245.96418052446,1474882.0,0.0,2692234.0,448705.6666666667,533828.6830816293,1474882.0,3447.0,2664435.0,242221.36363636365,434173.3465984002,1478302.0,0.0,0,0,0,0,140,256,2.398194091329398,4.111189870850396,0.0,1769.0,449.40000000000003,662.3219442950209,438670.3578947368,0,1,0,0,0,0,0,0,1.0,473.05263157894734,340.57142857142856,550.3333333333334,0,0,0,0,0,0,7,2384,12,6604,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
150.171.27.10-192.168.77.21-443-49903-6,192.168.77.21,49903,150.171.27.10,443,6,04/04/2025 03:53:17 PM,2528658,8,12,2414.0,7410.0,1784.0,0.0,301.75,638.2041209519098,1460.0,0.0,617.5,744.204700578837,3885.0647260325436,7.909333725636286,133087.26315789472,370811.2018642134,1588734.0,47.0,2500558.0,357222.5714285715,566789.8706048704,1588734.0,1791.0,2120289.0,192753.54545454547,497589.4235100589,1662175.0,488.0,0,0,0,0,160,256,3.1637334902545144,4.7456002353817714,0.0,1784.0,467.80952380952385,694.6840014745998,482585.86190476175,0,1,0,0,0,0,0,0,1.0,491.2,301.75,617.5,0,0,0,0,0,0,8,2414,12,7410,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
